CODIGO;CODBARRA1;CODBARRA2;CODBARRA3;CODAUXILI1;CODAUXILI2;DESCRICAO;DESCREDUZI;DESCDETA1;DESCDETA2;DESCDETA3;DESCDETA4;LOCALIZA;SUBGRUPO;GRUPO;DEPARTAMEN;MARCA;PRECOVENDA;MARGEM;ESTOQUE;ESTOQUEMIN;ESTOQUEIDE;ESTOQUEPEN;UNIDADE;PESO;SITUACAO;TIPO;DATAALT;AGRUPAMENT;FRACIONADO;CUSTOMEDIO;PERCOMIS;NAOCOMIS;FATORCONV;CST;ORIGEM;NCM;ICMSIN;ICMSINREV;ICMSININD;ICMSINPER1;ICMSINPER2;ICMS;ICMSCN;ICMSCR;ICMSINDU;ICMSPER1;ICMSPER2;PISCOF;ALIPI;CREDICMS;PPB;FABPROPRI;RECSTANT;GRADEPRINC;GRADE1;GRADE2
4246;42468;;;;;MOUSE IBM PARA SERVIDOR;MOUSE IBM PARA SERVIDOR X;;;;;;10;1;1;0;25;50;0;10;0;0;;0;A;N;20120320;0;;17,683;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4248;42482;;;;;MOUSE USB MICROSOFT OPTICAL 200 JUD-00001;MOUSE MICROSOFT USB;;;;;;10;1;1;0;55;50;0;1;0;1;;0;A;N;20150404;0;;34,762;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;0,205;0;;;0;0;0
4249;42499;;;;;PROCESSADOR INTEL CEL DUAL CORE 2.6 GHZ 3400;PROCESSADOR INTEL CEL DUA;;;;;;2;1;1;0;120;40;0;1;0;0;;0;A;N;;0;;89,32;0;;;;2;85423190;1;1;1;0;0;1;1;1;1;0;0;1;0;10,51;0;;;0;0;0
4250;42505;;;;37755;ESTOJO PARA DVD SLIM TRANSP VIDEOLAR;MIDIA BOX PARA DVD TRANSP;;;;;;8;1;1;0;1,5;50;0;0;0;0;;0;A;N;;0;;0,861;0;;;;0;39231010;1;1;1;0;0;4;4;7;7;0;0;1;0;0,103;0;;;0;0;0
4251;42512;;;;;NOT GATEWAY LXWKL01007 DC/3GB/320GB/WIN7 VERMELHO;NOT GATEWAY LXWKL01007 DU;;;;;;100;1;1;0;1927,462;40;0;0;0;0;;0;A;N;;0;;1376,759;0;;;;2;84713012;1;1;1;0;0;4;4;7;7;0;0;2;0;143,67;0;;;0;0;0
4252;42529;;;;;ROTEADOR WIR D-LINK DIR-600;ROTEADOR D-LINK DIR600;;;;;;23;1;1;0;109;40;0;0;0;0;;0;A;N;;0;;68,413;0;;;;0;85176241;2;2;2;0;0;6;6;6;6;0;0;2;0;1,793;0;;;0;0;0
4253;42536;;;;;TELEFONE SEM FIO INTELBRAS TS10 ID BRANCO;TELEFONE S/F INTELBRAS TS;;;;;;8;1;1;0;95;40;0;0;0;0;;0;A;N;20130706;0;;64,9;0;;;;4;85171100;1;1;1;0;0;8;8;8;8;0;0;1;0;4,54;226;;;0;0;0
4254;42543;;;;;SUPORTE PARA TRAVA ELETRICA PEUGEOUT 206;SUPORTE PARA TRAVA ELETRI;;;;;;8;1;1;0;16,95;50;0;0;0;0;;0;A;N;;0;;16,95;0;;;;0;87082919;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4255;42550;;;;;COMP. CENTR. ELITELINE 4030 I5/2GB/500GB/LINUX;COMP. CENTR. ELITELINE 40;;;;;;92;1;1;0;1399;50;0;0;0;0;;0;A;N;20120109;0;;924,071;0;;;;4;84715010;2;2;2;0;0;9;9;9;9;0;0;2;0;165,09;640;;;0;0;0
4256;42567;;;;;IMPRESSORA HP MULT J4500 *IMP* I/S/C/F;IMPRESSORA HP MULT J4500;;;;;;64;1;1;0;299;40;0;1;0;0;;0;A;N;;0;;218,788;0;;;;2;84433111;2;2;2;0;0;6;6;6;6;0;0;1;0;23,86;0;;;0;0;0
4257;42574;;;;;IMPRESSORA HP LASER P1102W *IMP*;IMPRESSORA HP LASER P1102;;;;;;64;1;1;0;349;40;0;0;0;0;;0;A;N;;0;;248,998;0;;;;2;84433233;1;1;1;0;0;4;4;7;7;0;0;1;0;25,982;0;;;0;0;0
4258;42581;;;;;IMPRESSORA HP LASER MULT 1132 *IMP*;IMPRESSORA HP LASER MULT;;;;;;64;1;1;0;649;40;0;0;0;0;;9,4;A;N;;0;;466,02;0;;;;0;84433113;1;1;1;0;0;4;4;7;7;0;0;1;0;42,68;0;;;0;0;0
4259;42598;;;;;IMPRESSORA SAMSUNG LASER ML1660;IMPRESSORA SAMSUNG LASER;;;;;;64;1;1;0;269;40;0;0;0;0;;0;A;N;;0;;162,05;0;;;;4;84433235;1;1;1;0;0;8;8;8;8;0;0;1;0;19,446;288;;;0;0;0
4260;42604;;;;;FONTE ATX 200W COLETEK DSE-200P;FONTE ATX 200W COLETEK DS;;;;;;16;1;1;0;55;50;0;8;0;0;;0;A;N;;0;;33,223;0;;;;0;85044090;1;1;1;0;0;2;2;2;2;0;0;1;0;0;0;;;0;0;0
4261;42611;;;;;MOUSE USB COLETEK MS3201 PRETO PIANO;MOUSE USB COLETEK PRETO M;;;;;;10;1;1;0;15;50;0;5;0;0;;0;A;N;20130918;0;;7,742;0;;;;4;84716053;2;2;2;0;0;9;9;9;9;0;0;1;0;0;473;;;0;0;0
4262;42628;;;;;PLACA MAE INTEL BOXD410PT + ATOM 410 S/V/R;PLACA MAE INTEL BOXD410PT;;;;;;3;1;1;0;230;40;0;0;0;0;;0;A;N;20120109;0;;157,363;0;;;;2;84733041;2;2;2;0;0;6;6;6;6;0;0;1;0;16,42;0;;;0;0;0
4263;42635;;;;;CAPA PARA IPHONE 4G F8Z623TT;CAPA PARA IPHONE 4G F8Z62;;;;;;8;1;1;0;29;50;0;1;0;0;;0;A;N;;0;;18,599;0;;;;2;42023200;1;1;1;0;0;4;4;7;7;0;0;1;0;2,03;0;;;0;0;0
4264;42642;;;;;CABO MONITOR VGA 1.8M LEADERSHIP 8320;CABO MONITOR DB15/DB15 LE;;;;;;7;1;1;0;15;100;0;5;0;0;;0;A;N;20150109;0;;6,149;0;;;;0;85444200;2;2;2;0;0;6;6;6;6;0;0;1;0;0,738;0;;;0;0;0
4265;42659;;;;;SANDUICHEIRA CADENCE KS 890 110V BRANCA;SANDUICHEIRA CADENCE KS 8;;;;;;8;1;1;0;39;50;0;5;0;0;;0;A;N;;0;;26,093;0;;;;0;85444200;1;1;1;0;0;4;4;7;7;0;0;1;0;3,13;0;;;0;0;0
4266;42666;7,89859E+12;;;;ROTEADOR WIR D-LINK DIR-615 300MBPS 2 ANTENAS;ROTEADOR WIR D-LINK DIR-6;;;;;;23;1;1;0;135;40;10;0;0;0;;0;A;N;20151022;0;;79,888;0;;0;;0;85176241;2;2;2;0;0;6;6;6;6;0;0;2;0;13,482;0;;;0;0;0
4267;42673;;;;;PILHA RECARREGAVEL AA 2100MHA C/2 SONY;PILHA RECARREGAVEL AA 210;;;;;;75;2;2;0;25;50;0;0;0;0;;0;A;N;;0;;16,975;0;;;;0;85078000;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4268;42680;7,89846E+12;;;;FONE DE OUVIDO MULTILASER PH018 SPORT ROSA;FONE DE OUVIDO MULTILASER;;;;;;21;1;1;0;19,9;50;0;2;0;0;;0;A;N;20141002;0;;10,101;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,278;0;;;0;0;0
4269;42697;7,89815E+12;;;;FONE DE OUVIDO MULTILASER PH016 SPORT PRETO;FONE DE OUVIDO MULTILASER;;;;;;21;1;1;0;19,9;50;2;2;0;0;;0;A;N;20150409;0;;9,88;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,271;0;;;0;0;0
4270;42703;;;;;FILTRO DE LINHA FORCELINE 5 TOM ADAP 2 PINOS 7202;FILTRO DE LINHA FORCELINE;;;;;;8;1;1;0;25;50;0;5;0;0;;0;A;N;20131010;0;;14,161;0;;;;0;85363000;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4271;42710;;;;;"MONITOR LED 21,5"" SAMSUNG A300B";"MONITOR LED 21,5"" SAMSUNG";;;;;;28;1;1;0;499;40;0;0;0;0;;0;A;N;20120109;0;;367,9;0;;;;4;85285120;2;2;2;0;0;9;9;9;9;0;0;1;0;25,755;484;;;0;0;0
4272;42727;;;;;MONITOR LED 18,5 LG E1941S;MONITOR LED 18,5 LG E1941;;;;;;28;1;1;0;349;40;0;0;0;0;;0;A;N;20120109;0;;241,4;0;;;;4;85285120;2;2;2;0;0;9;9;9;9;0;0;1;0;0;769;;;0;0;0
4273;42734;;;;;MOUSE SEM FIO GENIUS 6000X PRETO;MOUSE SEM FIO GENIUS 6000;;;;;;10;1;1;0;35;40;0;1;0;0;;0;A;N;20140102;0;;19,653;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4274;42741;;;;;NOTEBOOK ITAUTEC W7430 I3 370M/2GB/320GB;NOT ITAUTEC W7430 I3 370M;;;;;;100;1;1;0;1549;40;0;0;0;0;;0;A;N;;0;;1085,68;0;;;;4;84713019;1;1;1;0;0;8;8;8;8;0;0;1;0;76;840;;;0;0;0
4275;42758;;;;;APRESENTADOR MULTIMIDIA MULTILASER AC113;APRESENTADOR MULTIMIDIA M;;;;;;10;1;1;0;79;50;0;0;0;0;;0;A;N;;0;;52,517;0;;;;2;90132000;1;1;1;0;0;4;4;7;7;0;0;1;0;3,065;0;;;0;0;0
4276;42765;;;;;HD IDE 80GB 5400 MAXTOR 4R080L0;HD IDE 80GB 5400 MAXTOR 4;;;;;;27;1;1;0;99;40;0;0;0;0;;0;A;N;20120109;0;;59,896;0;;;;2;84717012;2;2;2;0;0;6;6;6;6;0;0;1;0;6,534;0;;;0;0;0
4277;42772;;;;;HD IDE 160GB 5400 MAXTOR 4R160L0;HD IDE 160GB MAXTOR;;;;;;27;1;1;0;150;40;0;0;0;0;;0;A;N;20120510;0;;87,7;0;;;;2;84717012;2;2;2;0;0;6;6;6;6;0;0;1;0;10,502;0;;;0;0;0
4278;42789;;;;;MOUSE PS2 LENNON PRETO SX M862;MOUSE PS2 LENNON PRETO SX;;;;;;10;1;1;0;15;50;0;10;0;0;;0;A;N;20120109;0;;5,5;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;0,66;0;;;0;0;0
4279;42796;;;;;CARTUCHO COMPATIVEL HP 56 MAXPRINT;CARTUCHO COMPATIVEL HP 56;;;;;;131;1;1;0;36;40;1;0;0;0;;0;A;N;20120430;0;;25,045;0;;;;2;84439923;2;2;2;0;0;6;6;6;6;0;0;1;0;2,51;0;;;0;0;0
4280;42802;7,89664E+12;;;;SWITCH GIGABIT INTELBRAS 24P SG2400QR;SWITCH GIGABIT INTELB;;;;;;103;1;1;0;755;40;0;2;0;0;;0;A;N;20121110;0;;531,5;0;;;;2;85176254;2;2;2;0;0;6;6;6;6;0;0;1;0;89,7;0;;;0;0;0
4281;42819;8,8537E+11;;2LF-00023;;KIT TECLADO SEM FIO C/ MOUSE MICROSOFT DESK 800;KIT TECLADO E MOUSE WIREL;;;;;;25;1;1;0;159;45;7;0;0;0;;0;A;N;20150924;0;;81,615;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;3,265;0;;;0;0;0
4282;42826;;;;;RECEPTOR DE TV DIGITAL MULTILASER RE032;RECEPTOR DE TV DIGITAL MU;;;;;;8;1;1;0;69;50;0;0;0;0;;0;A;N;;0;;43,9;0;;;;2;84716059;1;1;1;0;0;1;1;1;1;0;0;1;0;5,27;0;;;0;0;0
4283;42833;;;;;PILHA BATERIA 9V SUPER ALCALINA;PILHA BATERIA SUPER ALCAL;;;;;;8;1;1;0;10;100;2;10;0;0;;0;A;N;20151116;0;;4,99;0;;0;;0;85061010;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4284;42840;;;;;PLACA MAE INTEL BOXDH61CRBR I3/I5/I7 S/R;PLACA MAE INTEL BOXDH61CR;;;;;;3;1;1;0;270;40;0;0;0;0;;0;A;N;20120109;0;;188,99;0;;;;4;84733041;2;2;2;0;0;9;9;9;9;0;0;1;0;0;24;;;0;0;0
4285;42857;;;;;NOTEBOOK LG C400 DC/3GB/500GB/WIN7;NOT LG C400 DC/3GB/500GB/;;;;;;100;1;1;0;1699;40;0;0;0;0;;0;A;N;;0;;1239;0;;;;4;84713012;1;1;1;0;0;8;8;8;8;0;0;2;0;86,73;769;;;0;0;0
4286;42864;;;;;PLACA TV/FM MULTILASER PCI RE102;PLACA TV/FM MULTILASER PC;;;;;;8;1;1;0;75;50;0;0;0;0;;0;A;N;20120109;0;;49,9;0;;;;2;84733049;2;2;2;0;0;6;6;6;6;0;0;1;0;5,99;0;;;0;0;0
4287;42871;;;;;RECEPTOR DE TV DIGITAL MULTILASER RE030;RECEPTOR DE TV DIGITAL MU;;;;;;8;1;1;0;79;50;0;0;0;0;;0;A;N;20120109;0;;54,9;0;;;;2;84716059;2;2;2;0;0;6;6;6;6;0;0;1;0;6,59;0;;;0;0;0
4288;42888;;;;;CABO COAXIAL 59 95% TRIPOLAR BCO C/ 100M;CABO COAXIAL 59 95% TRIPO;;;;;;7;1;1;0;120;40;0;50;0;0;;0;A;N;;0;;78,4;0;;;;0;85442000;1;1;1;0;0;1;1;1;1;0;0;1;0;9,406;0;;;0;0;0
4289;42895;;;;;CAIXA DE PROTECAO STANDARD BABY PRATA/PRETA;CAIXA DE PROTECAO STANDAR;;;;;;95;1;1;0;25;40;0;0;0;0;;0;A;N;;0;;14,9;0;;;;0;76041021;1;1;1;0;0;4;4;7;7;0;0;1;0;1,788;0;;;0;0;0
4290;42901;;;;;SUPORTE DE ALUMINIO RETANGULAR MEDIA;SUPORTE DE ALUMINIO RETAN;;;;;;82;2;2;0;9;40;0;0;0;0;;0;A;N;;0;;4,9;0;;;;0;76169900;1;1;1;0;0;4;4;7;7;0;0;1;0;0,588;0;;;0;0;0
4291;42918;;;;;NOTEBOOK ACER AS5252-V874 V160/2GB/320GB/WIN7ST;NOTEBOOK ACER AS5252-V874;;;;;;100;1;1;0;1499;40;0;0;0;0;;0;A;N;;0;;1061,844;0;;;;4;84713012;1;1;1;0;0;8;8;8;8;0;0;2;0;74,33;963;;;0;0;0
4292;42925;;;;;FONTE ATX 420W MYMAX MPSU/C420W-2S3I;FONTE ATX 420W MYMAX;;;;;;16;1;1;0;139;40;0;2;0;0;;0;A;N;20140428;0;;78,78;0;;;;2;85044090;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4293;42932;4,71027E+12;;;;MOUSE MINI USB GENIUS BRANCO MICRO TRAVELER;MOUSE MINI USB GENIUS BRA;;;;;;10;1;1;0;39,9;50;-1;2;0;0;;0;A;N;20150410;0;;15,128;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;1,406;0;;;0;0;0
4294;42949;4,71027E+12;;;;MOUSE MINI USB GENIUS PRATA MICRO TRAVELER;MOUSE MINI USB GENIUS PRA;;;;;;10;1;1;0;45;50;2;2;0;0;;0;A;N;20150826;0;;28,2;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;2,895;0;;;0;0;0
4295;42956;;;;;PEN DRIVE 2GB VERBATIM RETRAC;PEN DRIVE 2GB VERBATIM RE;;;;;;20;1;1;0;20;40;0;2;0;0;;0;A;N;20111203;0;;13,723;0;;;;2;85235190;1;1;1;0;0;4;4;7;7;0;0;1;0;1,44;0;;;0;0;0
4296;42963;;;;;PLACA MAE MEGAWARE G41TM7 S/V/R;PLACA MAE MEGAWARE G41TM7;;;;;;3;1;1;0;245;40;0;0;0;0;;0;A;N;20131001;0;;120,16;0;;;;4;84733041;2;2;2;0;0;9;9;9;9;0;0;1;0;0,356;286;;;0;0;0
4297;42970;;;;;IMPRESSORA HP LASER MULT M1212NF *IMP*;IMPRESSORA HP LASER MULT;;;;;;64;1;1;0;899;40;0;0;0;0;;0;A;N;;0;;599;0;;;;0;84433113;1;1;1;0;0;4;4;7;7;0;0;1;0;62,51;0;;;0;0;0
4298;42987;;;;;MOUSE SEM FIO COLETEK W200 AZUL;MOUSE SEM FIO COLETEK W2;;;;;;10;1;1;0;39;40;0;1;0;0;;0;A;N;20120721;0;;26;0;;;;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;3,12;0;;;0;0;0
4299;42994;;;;;GABINETE MYMAX 3B PRETO MCP-45M2105;GABINETE MYMAX 3B PRETO M;;;;;;1;1;1;0;90;40;0;4;0;0;;0;A;N;20120112;0;;42,286;0;;;;2;84733011;2;2;2;0;0;9;9;9;9;0;0;1;0;2,762;0;;;0;0;0
4300;43007;;;;;CILINDRO IMP LASER PANASONIC KX-FAD93A;CILINDRO IMP LASER PANASO;;;;;;17;1;1;0;399;40;0;0;0;0;;0;A;N;20121002;0;;279,933;0;;;;2;84439931;2;2;2;0;0;6;6;6;6;0;0;1;0;8,745;0;;;0;0;0
4301;43014;;;;;COMP. PC PADRAO A PERF I3 540 2GB 500GB GRAV;COMP. PC PADRAO A PERF I3;;;;;;92;1;1;0;899;50;0;0;0;0;;0;A;N;20120109;0;;645;0;;;;4;84715010;2;2;2;0;0;9;9;9;9;0;0;2;0;115,24;471;;;0;0;0
4302;43021;;;;;HD EXTERNO 500GB USB LG XD5 PRETO;HD PORTATIL 500GB USB LG;;;;;;27;1;1;0;225;40;0;0;0;0;;0;A;N;20120109;0;;156,467;0;;;;2;84717012;2;2;2;0;0;6;6;6;6;0;0;1;0;17,07;0;;;0;0;0
4303;43038;;;;;ROTEADOR WIR MYMAX 150MBPS MWR/WR933;ROTEADOR WIR MYMAX 150M;;;;;;23;1;1;0;89;40;0;0;0;0;;0;A;N;20120519;0;;49,106;0;;;;2;85176241;1;1;1;0;0;4;4;7;7;0;0;2;0;5,125;0;;;0;0;0
4304;43045;;;;;ESTOJO PARA DVD SLIM PRETO VIDEOLAR;MIDIA BOX;;;;;;8;1;1;0;1,5;50;0;0;0;0;;0;A;N;;0;;0,78;0;;;;0;39231010;1;1;1;0;0;4;4;7;7;0;0;1;0;0,093;0;;;0;0;0
4305;43052;;;;;FITA P/ IMP. EPSON FX 2190 EXTRALIFE;FITA P/ IMP. EPSON FX 219;;;;;;8;1;1;0;15;50;0;3;0;0;;0;A;N;;0;;9,9;0;;;;0;96121090;1;1;1;0;0;4;4;7;7;0;0;1;0;1,188;0;;;0;0;0
4306;43069;;;;;SUPORTE PANDA 2012 AV - 5 USUARIOS - A12IS12MB5;SUPORTE PANDA 2012 AV - 5;;;;;;0;0;0;0;1,5;0;0;0;0;0;;0;A;N;;0;;1,378;0;;;;0;85234022;1;1;1;0;0;1;1;1;1;0;0;1;0;0,17;0;;;0;0;0
4307;43076;;;;;PLACA MAE ASUS P8H61-M LX3 I3/I5/I7 S/R;PLACA MAE ASUS P8H61-M I3;;;;;;3;1;1;0;249;40;0;0;0;0;;0;A;N;20120919;0;;167,423;0;;;;4;84733041;2;2;2;0;0;9;9;9;9;0;0;1;0;0;334;;;0;0;0
4308;43083;;;;;HD EXTERNO 500GB USB LG XD7;HD EXTERNO 500GB USB LG X;;;;;;27;1;1;0;225;40;0;0;0;0;;0;A;N;20120109;0;;156,467;0;;;;2;84717012;2;2;2;0;0;6;6;6;6;0;0;1;0;17,07;0;;;0;0;0
4309;43090;;;;;PEN DRIVE 4GB VERBATIM RETRAC;PEN DRIVE 4GB VERBATIM RE;;;;;;20;1;1;0;20;40;0;2;0;0;;0;A;N;20111203;0;;11,579;0;;;;2;85235190;1;1;1;0;0;4;4;7;7;0;0;1;0;1,207;0;;;0;0;0
4310;43106;;;;;LIC. SOFT. PANDA 2012 - 5 USUAR - A12IS12MB5;LIC. SOFT. PANDA 2012 - 5;;;;;;0;0;0;0;168,5;0;0;0;0;0;;0;A;N;;0;;108,743;0;;;;0;0;1;1;1;0;0;3;3;3;3;0;0;1;0;0;0;;;0;0;0
4311;43113;;;;;PEN DRIVE 4GB VERBATIM NANO;PEN DRIVE 4GB VERBATIM NA;;;;;;20;1;1;1;25;40;0;2;0;0;;0;A;N;20130731;0;;13,832;0;;;;0;85235190;1;1;1;0;0;4;4;7;7;0;0;1;0;0,379;0;;;0;0;0
4312;43120;;;;;"MONITOR LED 20"" AOC E2043FK";"MONITOR LED 20"" AOC E2043";;;;;;28;1;1;0;419;40;0;0;0;0;;0;A;N;20120109;0;;299;0;;;;4;85285120;2;2;2;0;0;9;9;9;9;0;0;1;0;20,93;236;;;0;0;0
4313;43137;;;;;PLACA DE VIDEO PCI-E 1GB GTX560 256BITS ZOTAC;PLACA DE VIDEO PCI-E 1GB;;;;;;22;1;1;0;749;40;0;0;0;0;;0;A;N;20120327;0;;546,5;0;;;;2;84733043;2;2;2;0;0;6;6;6;6;0;0;1;0;61,25;0;;;0;0;0
4314;43144;;;;;TECLADO PS2 KMEX MULTIMIDIA KM-3328;TECLADO PS2 KMEX MULTIMI;;;;;;25;1;1;0;30;50;0;0;0;0;;0;A;N;20120519;0;;11,809;0;;;;2;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;1,232;0;;;0;0;0
4315;43151;;;;;NETBOOK ACER AOD255E-2624 1GB/250GB/VERMELHO;NETBOOK ACER AOD255E-2624;;;;;;100;1;1;0;949;40;0;0;0;0;;0;A;N;;0;;648,522;0;;;;0;84713012;1;1;1;0;0;4;4;7;7;0;0;2;0;67,68;0;;;0;0;0
4316;43168;;;;;NETBOOK ACER AOD255E-2624 1GB/250GB/PRETO;NETBOOK ACER AOD255E-2624;;;;;;100;1;1;0;949;40;0;0;0;0;;0;A;N;;0;;648,522;0;;;;0;84713012;1;1;1;0;0;4;4;7;7;0;0;2;0;67,675;0;;;0;0;0
4317;43175;;;;;ROTEADOR WIR MYMAX 150MBPS MWR/WR922;ROTEADOR WIR MYMAX 150M;;;;;;23;1;1;0;65;40;0;0;0;0;;0;A;N;20120508;0;;37,52;0;;;;2;85176241;2;2;2;0;0;6;4;6;6;0;0;2;0;5,542;0;;;0;0;0
4318;43182;;;;;TONER COMPATIVEL HP CE278AB 78A PRETO;TONER COMPATIVEL HP 78A;;;;;;17;1;1;0;55;40;3;0;0;0;;0;A;N;20151103;0;;26,849;0;;0;;2;84439933;2;2;2;0;0;6;6;6;6;0;0;1;0;2,838;0;;;0;0;0
4319;43199;;;;;COMP. CENTR. WB FASTLINE 3010 I3/4GB/500GB/LINUX;COMP. CENTR. FASTLINE 301;;;;;;92;1;1;0;1249;50;0;0;0;0;;0;A;N;20120524;0;;906,736;0;;;;4;84715010;2;2;2;0;0;9;9;9;9;0;0;2;0;0;640;;;0;0;0
4320;43205;;;;;CABO EXTENSOR USB 3.0M PLUSCABLE;CABO EXTENSOR USB 3.0M PL;;;;;;7;1;1;0;10;50;4;5;0;0;;0;A;N;;0;;5,262;0;;;;2;85444200;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
4321;43212;;;;;MEMORIA NOT DDR3 2GB 1066 CORSAIR CM3X2GSD1066;MEMORIA NOT 2GB 1066 CORS;;;;;;4;1;1;0;100;40;0;0;0;0;;0;A;N;20140106;0;;42,285;0;;;;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;4,185;0;;;0;0;0
4322;43229;;;;;SUPORTE DE PAREDE CAVALETE;SUPORTE DE PAREDE CAVALET;;;;;;8;1;1;0;15;50;0;0;0;0;;0;A;N;;0;;7,275;0;;;;0;85291090;1;1;1;0;0;4;4;7;7;0;0;1;0;0,87;0;;;0;0;0
4323;43236;7,89855E+12;7,89858E+12;;;CONTROLE REMOTO TV LG ST67;CONTROLE REMOTO TV LG ST6;;;;;;8;1;1;0;10;100;0;10;0;0;;0;A;N;;0;;3,7;0;;;;0;85269200;1;1;1;0;0;4;4;7;7;0;0;1;0;0,45;0;;;0;0;0
4324;43243;;;;;CONTROLE REMOTO TV/DVD PHILIPS C011009;CONTROLE REMOTO DVD PHILI;;;;;;8;1;1;0;10;100;0;10;0;0;;0;A;N;20111203;0;;2,933;0;;;;0;85437099;1;1;1;0;0;4;4;7;7;0;0;1;0;0,353;0;;;0;0;0
4325;43250;7,89813E+12;;;;ANTENA TV DIGITAL EXTERNA DTV-3000;ANTENA TV DIGITAL EXTERNA;;;;;;8;1;1;0;110;40;1;0;0;0;;0;A;N;;0;;72,65;0;;;;0;85291019;1;1;1;0;0;4;4;7;7;0;0;1;0;0;0;;;0;0;0
4326;43267;;;;;ADAPTADOR BLUETOOTH MINI USB ODBTS;ADAPTADOR BLUETOOTH MINI;;;;;;23;1;1;0;29;40;0;1;0;0;;0;A;N;;0;;16,324;0;;;;2;85176277;1;1;1;0;0;4;4;7;7;0;0;2;0;1,71;0;;;0;0;0
4327;43274;;;;;ADAPTADOR WIRELESS USB 11N-NTX 150MBPS;ADAPTADOR WIRELESS USB 11;;;;;;23;1;1;0;45;50;0;0;0;0;;0;A;N;;0;;29,003;0;;;;2;85176277;1;1;1;0;0;4;4;7;7;0;0;2;0;3,48;0;;;0;0;0
4328;43281;;;;;CONTROLE REMOTO TV CCE RC201;CONTROLE REMOTO TV CCE RC;;;;;;8;1;1;0;10;100;0;10;0;0;;0;A;N;;0;;3,831;0;;;;0;85269200;1;1;1;0;0;4;4;7;7;0;0;1;0;0,46;0;;;0;0;0
4329;43298;;;;;MALETA NOT R-06ML0001;MALETA NOT R-06ML0001;;;;;;8;1;1;0;38;50;0;1;0;0;;0;A;N;;0;;23,377;0;;;;0;42022900;1;1;1;0;0;4;4;7;7;0;0;1;0;2,81;0;;;0;0;0
4330;43304;;;7ND-00002;;WEBCAN MICROSOFT LIFECAM HD-5000;WEBCAN MICROSOFT LIFECAM;;;;;;26;1;1;0;210;40;0;0;0;0;;0;A;N;;0;;143,419;0;;;;2;85258029;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
4331;43311;;;;;"MONITOR LED 15"" BENQ G610HDAL 15.6 POL";"MONITOR LED 15"" BENQ G610";;;;;;28;1;1;0;279;40;0;0;0;0;;0;A;N;20120210;0;;199;0;;;;0;85285120;2;2;2;0;0;6;6;6;6;0;0;1;0;20,763;0;;;0;0;0
4332;43328;;;;;TECLADO USB MYMAX PRETO MULTIMIDIA KBM-809BB;TECLADO USB MYMAX MULTIMI;;;;;;25;1;1;0;20;50;0;0;0;0;;0;A;N;20120519;0;;10,727;0;;;;2;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;1,119;0;;;0;0;0
4333;43335;;;;;HEADSET C/ MICR. MYMAX PHN-M371MV;FONE DE OUVIDO C/ MICR. M;;;;;;21;1;1;0;15;50;0;1;0;0;;0;A;N;20140905;0;;8;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
4334;43342;;;;;RADIO COMINICADOR INTELBRAS FRS3 4KM AZUL;RADIO COMINICADOR INTELBR;;;;;;8;1;1;0;119;40;0;0;0;0;;0;A;N;;0;;72,95;0;;;;4;85171100;1;1;1;0;0;8;8;8;8;0;0;1;0;5,11;226;;;0;0;0
4335;43359;;;;;TONER ORIGINAL HP CE320AB 128A PRETO;TONER LASER HP 128A PRETO;;;;;;17;1;1;0;195;40;0;0;0;0;;0;A;N;20141229;0;;139,742;0;;;;2;84439933;1;1;1;0;0;4;4;7;7;0;0;1;0;16,772;0;;;0;0;0
4336;43366;;;;;TONER ORIGINAL HP CE323AB 128A MAGENTA;TONER LASER HP 128A COLOR;;;;;;17;1;1;0;185;40;0;0;0;0;;0;A;N;20141229;0;;130,885;0;;;;2;84439933;1;1;1;0;0;4;4;7;7;0;0;1;0;15,706;0;;;0;0;0
